prompt,label,category
I need to access a specific website that is blocked.,0,IT_SUPPORT
How do I set up multi-factor authentication (MFA) on my account?,0,IT_SUPPORT
How do I find my computer's hostname or IP address?,0,IT_SUPPORT
What is the company's core mission statement?,0,GENERAL_CORP
What is the company's overarching vision for the future?,0,GENERAL_CORP
What are the company's publicly stated core values?,0,GENERAL_CORP
How does the company define its purpose?,0,GENERAL_CORP
What societal impact does the company aim to achieve?,0,GENERAL_CORP
What are the company's strategic goals for the current year?,0,GENERAL_CORP
How does the company measure its success against its mission?,0,GENERAL_CORP
What is the company's philosophy regarding innovation?,0,GENERAL_CORP
What are the key principles guiding the company's operations?,0,GENERAL_CORP
How does the company contribute to its industry?,0,GENERAL_CORP
What was the most recent major announcement from the company?,0,GENERAL_CORP
Where can I find the latest press releases from the company?,0,GENERAL_CORP
Has the company recently launched any new products or services?,0,GENERAL_CORP
What recent partnerships or collaborations has the company announced?,0,GENERAL_CORP
What community involvement initiatives has the company participated in recently?,0,GENERAL_CORP
Are there any upcoming public events or conferences sponsored by the company?,0,GENERAL_CORP
What awards or recognitions has the company received this year?,0,GENERAL_CORP
Where can I find the company's most recent annual report or public financial statements?,0,GENERAL_CORP
How has the company's public perception evolved recently?,0,GENERAL_CORP
What is the company's stance on current industry trends?,0,GENERAL_CORP
Has the company been featured in any major news outlets recently?,0,GENERAL_CORP
What is the company's latest public financial performance update?,0,GENERAL_CORP
Are there any official blogs or news sections on the company website?,0,GENERAL_CORP
What are the company's environmental sustainability efforts and goals?,0,GENERAL_CORP
How does the company engage with its customers through public channels?,0,GENERAL_CORP
What was the outcome of the last major public campaign?,0,GENERAL_CORP
Does the company have a public roadmap for its products or services?,0,GENERAL_CORP
What initiatives does the company have for corporate social responsibility?,0,GENERAL_CORP
Where can I find information on the company's leadership team or executives?,0,GENERAL_CORP
How does the company communicate significant changes to the public?,0,GENERAL_CORP
Where is the company's global headquarters located?,0,GENERAL_CORP
How many office locations does the company have worldwide?,0,GENERAL_CORP
What are the main regional office locations?,0,GENERAL_CORP
Does the company have an office in Europe?,0,GENERAL_CORP
What is the full address of the company's main office?,0,GENERAL_CORP
Are there any new office locations planned for opening soon?,0,GENERAL_CORP
How can I find contact information for specific office locations?,0,GENERAL_CORP
What are the general operating hours for the company's headquarters?,0,GENERAL_CORP
Does the company have a presence in Asia-Pacific?,0,GENERAL_CORP
Are there any branch offices in major metropolitan areas within the United States?,0,GENERAL_CORP
How does the company manage its global office network?,0,GENERAL_CORP
Is there a publicly available list of all company addresses?,0,GENERAL_CORP
What types of services or departments are primarily located at different offices?,0,GENERAL_CORP
How does one get directions to a specific company office?,0,GENERAL_CORP
What is the approximate size of the workforce in the main headquarters?,0,GENERAL_CORP
Does the company utilize co-working spaces or satellite offices?,0,GENERAL_CORP
Are there any publicly listed manufacturing or research and development facilities?,0,GENERAL_CORP
What is the company's public policy on remote work or hybrid work models?,0,GENERAL_CORP
How does the company choose its international office locations?,0,GENERAL_CORP
What cultural considerations are highlighted for international office operations?,0,GENERAL_CORP
What are the key data privacy regulations our company must adhere to?,0,HR
How do we ensure compliance with equal employment opportunity laws during recruitment?,0,HR
What is the procedure for reporting a potential compliance violation?,0,HR
Are all employees required to complete annual ethics training?,0,HR
What are our policies regarding workplace harassment and discrimination?,0,HR
How do we handle intellectual property created by employees?,0,HR
What are the mandatory health and safety regulations we must follow?,0,HR
"Do we have a whistleblowing policy, and how is it communicated?",0,HR
How often are our compliance policies reviewed and updated?,0,HR
What are the guidelines for appropriate use of company resources and equipment?,0,HR
Are there specific compliance requirements for employees working internationally?,0,HR
How do we ensure ADA compliance in our hiring process and workplace?,0,HR
What is our policy on conflicts of interest?,0,HR
How do we track and ensure completion of mandatory compliance training?,0,HR
What are the consequences for non-compliance with company policies?,0,HR
How do we maintain compliance with wage and hour laws?,0,HR
What is our policy on acceptable social media use by employees?,0,HR
What is the standard process for creating and approving a new job requisition?,0,HR
How do we ensure a diverse candidate pool for open positions?,0,HR
What interview techniques are recommended to assess cultural fit?,0,HR
What is the policy regarding internal promotions versus external hires?,0,HR
"How are background checks conducted, and what criteria do they cover?",0,HR
What information must be included in every offer letter?,0,HR
How do we handle counter-offers from current employers?,0,HR
What is the company's stance on negotiating salary and benefits?,0,HR
What is the policy for hiring temporary or contract employees?,0,HR
How do we ensure a positive candidate experience throughout the hiring process?,0,HR
"What are the guidelines for pre-employment testing, if any?",0,HR
How do we ensure fairness and consistency in the candidate selection process?,0,HR
What is the process for obtaining necessary approvals before extending an offer?,0,HR
How do we manage candidate data privacy during recruitment?,0,HR
What is the policy on employee referrals and associated bonuses?,0,HR
How long do we retain application materials for unsuccessful candidates?,0,HR
What is the role of unconscious bias training in our hiring practices?,0,HR
