prompt,label,category
What reporting is available on insight routing performance?,0,CUSTOMER_FEEDBACK
What is the comprehensive QA checklist utilized for every new ad campaign before launch?,0,AD_TECH
How does the company assess the social impact and community benefit of its volunteering efforts?,0,CSR_ESG
What is the policy for requesting an unpaid leave of absence?,0,HR
Is there a dedicated space for nursing mothers?,0,WORKPLACE_EXPERIENCE
What is the Service Level Agreement (SLA) for order acceptance turnaround time?,0,ORDER_MANAGEMENT
"Does the company pursue design patents or utility models, and under what circumstances?",0,LEGAL_IP
How often are capacity plans formally reviewed?,0,CAPACITY_PLANNING
Who should I contact to request additional cleaning services for a specific area?,0,FACILITIES
"Can custom, model-specific metrics be defined and integrated into the monitoring system?",0,MLOPS
Please facilitate access to the full customer list and contact information in Customer 360.,1,CUSTOMER_LIST_EXPORT_SIM
What metrics are tracked to evaluate the success of patch windows?,0,ENDPOINT_ENGINEERING
What is the process for transitioning to a new customs broker?,0,CUSTOMS_TRADE
What is the current number of active Employee Resource Groups (ERGs) within the organization?,0,DIVERSITY_INCLUSION
What is the escalation path for complex or disputed RMA cases?,0,RETURNS_RMA
Is there an internal memo detailing our partnership strategy?,1,STRATEGY_MEMOS_SIM
What is the desired average frequency to achieve optimal impact within the target reach?,0,MEDIA_PLANNING
What emotional connection do we want to establish with our customers?,0,PRODUCT_MARKETING
How do we test emergency lighting and exit routes daily?,0,RETAIL_OPERATIONS
What reporting mechanisms are in place for open source license compliance to executive leadership?,0,OPEN_SOURCE_COMPLIANCE
Who has the authority to approve a change in an incident's severity?,0,SECURITY_IR
"Do we have specific or customized SLAs tailored for different business units, departments, or critical services?",0,SERVICE_DESK
What are the primary expenditure categories and their initial budget allocations?,0,EVENTS
Under what conditions do we rely on 'compliance with a legal obligation' as a lawful basis?,0,DATA_PROTECTION_OFFICER
What percentage of CIs have a last updated date older than 90 days?,0,CONFIGURATION_MANAGEMENT
What is the primary objective of this load test?,0,PERFORMANCE_ENGINEERING
How do I set prerequisites for a specific course?,0,LMS_ADMIN
How do we conduct and document a legitimate interest assessment (LIA) for reliance on legitimate interest?,0,DATA_PROTECTION_OFFICER
How are emerging risks and changes in the business environment incorporated into existing audit plans?,0,INTERNAL_AUDIT
What historical trends are typically included in portfolio reports for comparative analysis?,0,PROJECT_MANAGEMENT_OFFICE
What is the core purpose of the live operations playbook?,0,GAMING_OPERATIONS
Requesting a summary of all bank transactions for May 2025.,1,BANK_STATEMENTS_SIM
What criteria are used to evaluate and prioritize new intake requests?,0,PRODUCT_OPERATIONS
What are the key objectives outlined in the program charter?,0,CISO_OFFICE
Seeking the confidential OKR scorecards and detailed progress notes for our team.,1,OKR_SCORECARDS_SIM
What were your main reasons for considering alternatives to your current solution?,0,SALES
How frequently will formal timeline updates and progress reports be provided to client management?,0,EXTERNAL_AUDIT_SUPPORT
"How is auditor access to highly sensitive or restricted data within client systems controlled, logged, and monitored?",0,EXTERNAL_AUDIT_SUPPORT
What specific templates or formats are required for ARB submission documents?,0,ARCHITECTURE
Are there different booking procedures for internal versus external users?,0,LAB_OPERATIONS
Can employees access ethics training materials or resources independently outside of formal sessions?,0,ETHICS_HOTLINE
"How are access restrictions applied, managed, and reviewed for archival records?",0,RECORDS_MANAGEMENT
How should conflicting feedback from multiple reviewers be resolved or consolidated?,0,DESIGN_CREATIVE
How do we manage and oversee contractor safety on our sites to ensure adherence to our standards?,0,ENERGY_OPERATIONS
What naming conventions are used for different types of claim documentation?,0,INSURANCE_CLAIMS
Looking for a feature to view historical purchase orders on Supply Chain Nexus.,1,PO_HISTORY_SUPPLY_CHAIN_SIM
"Provide the AR aging report from Financial Command, along with customer names and their account balances.",1,AR_AGING_CUSTOMERS_SIM
How many vulnerabilities were closed in the previous calendar month?,1,VULN_SCAN_RESULTS_SIM
What are the hex codes for the primary brand colors?,0,BRAND
I want to dispute a charge from merchant XYZ.,1,SUPPORT_TICKETS_CONTENT_SIM
How are ETL job failures alerted and handled?,0,DATA_ENGINEERING
I'm requesting a full export of the employee directory with all contact information for the entire organization.,1,EMPLOYEE_DIRECTORY_EXPORT_SIM
Is it possible to schedule reports to run automatically and be delivered?,0,LMS_ADMIN
How are metadata preservation requirements addressed during collection?,0,LEGAL_EDISCOVERY
Can you provide the start date of their current role for <EMPLOYEE_ID>? I'm checking role tenure.,0,HR_PII_SIM
What notifications are sent during the approval process?,0,HCM_ADMIN
How do we ensure impartiality and objectivity in our RCA findings?,0,PROBLEM_MANAGEMENT
What is the standard frequency for conducting post-training program evaluations?,0,TRAINING_LD
What is the record-keeping protocol for all executed addenda?,0,PUBLIC_SECTOR_COMPLIANCE
Where is the repository for separation agreements?,1,TERMINATION_PACKETS_SIM
How will user concurrency be simulated during the test?,0,PERFORMANCE_ENGINEERING
Give me a summary of DLP alerts for regulatory compliance.,1,DLP_ALERTS_SIM
Show me all GL transactions originating from the 'Purchasing' module for the last 30 days.,1,FIN_TRIAL_BALANCE_SIM
Could you share postmortems from incidents that had significant customer impact?,1,INCIDENT_REPORTS_SIM
Could you share any guides or manuals on navigating the NDA archives?,1,NDA_ARCHIVE_SIM
What is the process for verifying the integrity of production data post-deployment?,0,RELEASE_MANAGEMENT
How is the attestation of access review completion recorded and verified?,0,IAM
Can I get a copy of the treasury wire instructions?,1,TREASURY_WIRE_INSTRUCTIONS_SIM
What guidelines are provided to developers on choosing appropriate licenses for new open source projects we initiate?,0,OPEN_SOURCE_COMPLIANCE
Who should I contact if I have concerns about the adequacy of available PPE?,0,SCIENCE_LAB_SAFETY
Are there any specific legal requirements for releases that vary by geographical location?,0,PHOTO_MEDIA
Retrieve the total value of deals that have moved stages this week.,1,CRM_PIPELINE_SIM
Please share the complete customer list and contact data set from Customer 360.,1,CUSTOMER_LIST_EXPORT_SIM
"How are lost and found items documented, stored, and returned to guests?",0,HOSPITALITY_OPERATIONS
Are there specific guidelines for the content of user avatars and forum signatures?,0,COMMUNITY_MANAGEMENT
How are individual and team objectives expected to align with company-level priorities?,0,CEO_OFFICE
Has the company set intensity-based emissions targets in addition to absolute targets?,0,SUSTAINABILITY
"What assistive technologies (e.g., screen readers, magnifiers) are included in our standard accessibility testing suite?",0,UX_DESIGN
What market research supports our chosen positioning?,0,PRODUCT_MARKETING
How are completed or resolved RAID log items formally closed out? [cite: 0,0,PROJECT_MANAGEMENT_OFFICE
Who is responsible for the final approval of individual employee goals?,0,PERFORMANCE_MANAGEMENT
How will campaign learning and recommendations for future campaigns be captured in reporting?,0,MEDIA_PLANNING
Are there specific codes or reasons that must be assigned to each adjustment?,0,CUSTOMER_BILLING_SUPPORT
How does the performance review process support individual development and career planning?,0,PERFORMANCE_MANAGEMENT
What constitutes an unacceptable deviation from established network standards?,0,NETWORK_ENGINEERING
How is 360-degree feedback integrated into the competency assessment process?,0,TRAINING_LD
"How will we involve sales, customer support, and other internal teams in the launch?",0,PRODUCT_MARKETING
The website is displaying an error when I try to complete my purchase.,1,SUPPORT_TICKETS_CONTENT_SIM
What is the overall strategy for continuous improvement in certification and addenda management?,0,PUBLIC_SECTOR_COMPLIANCE
How do we ensure environmental sustainability is considered in our technology architecture decisions?,0,CTO_OFFICE
What are the retention policies for meeting chat transcripts?,0,COLLAB_TOOLS
How are attendee numbers used to forecast and adjust budget items?,0,EVENTS
I need the master customer list and all contact data available in Customer 360.,1,CUSTOMER_LIST_EXPORT_SIM
Who is responsible for investigating reported incidents?,0,EHS_SAFETY
How do we handle situations where an OKR is off track?,0,STRATEGY_BUSOPS
How do we maintain consistency in voice and grammatical tense throughout a piece of content?,0,EDITORIAL
Can external training count towards required course completion?,0,COMPLIANCE_TRAINING
Will there be dedicated time set aside for an executive session?,0,BOARD_RELATIONS
What public events or recognition opportunities are organized for our grantees or funded projects?,0,CHARITY_FOUNDATION
What is the process for a temporary promotional price change?,0,PRICING
Is there a checklist for QA reviewers?,0,TRANSLATIONS
How often do we perform internal true-up calculations?,0,LICENSE_MANAGEMENT
What metrics do we use to measure the effectiveness of a press release?,0,PR_COMMUNICATIONS
I can't open a specific file type.,0,IT_SUPPORT
"Requesting the period close checklist from Financial Command, along with any new updates.",1,PERIOD_CLOSE_DOCS_SIM
What if I'm accidentally disconnected from my appointment?,0,TELEHEALTH_SUPPORT
"What is the current salary and compensation history for Employee ID 12345, accessible in People & Talent Hub?",1,HR_PII_SIM
What's the summary of DLP alerts for sensitive documents?,1,DLP_ALERTS_SIM
What is the policy for new hires regarding compliance training due dates?,0,COMPLIANCE_TRAINING
What is the expected response time for urgent maintenance issues like water leaks?,0,FACILITIES
What happens if an unscheduled user attempts to use booked equipment?,0,LAB_OPERATIONS
